<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230523;230000;167.1300000;167.2500000;167.0200000;167.1200000;196580
20230523;231000;167.1100000;167.1300000;166.8700000;166.8800000;201740
20230523;232000;166.8800000;166.9600000;166.6800000;166.7000000;313530
20230523;233000;166.7000000;166.7400000;166.5400000;166.6600000;649440
20230523;234000;166.6600000;166.6600000;166.1000000;166.3900000;949170
20230523;235000;166.3900000;166.6000000;166.3700000;166.5900000;272140
20230524;101000;165.5200000;166.3000000;165.1000000;166.1100000;5072860
20230524;102000;166.1100000;166.1100000;163.6000000;164.0900000;8228400
20230524;103000;164.0800000;164.8900000;164.0500000;164.6400000;2403520
20230524;104000;164.6200000;165.4800000;164.5300000;165.3000000;2076610
20230524;105000;165.3300000;165.3500000;164.6100000;164.6800000;1239890
20230524;110000;164.6300000;164.7000000;164.3700000;164.4300000;1615170
20230524;111000;164.4300000;164.4300000;162.9000000;163.1000000;5483430
20230524;112000;163.1000000;163.4000000;162.0900000;162.1000000;4316570
20230524;113000;162.1000000;162.9200000;161.8400000;162.8900000;2742000
20230524;114000;162.9200000;162.9400000;162.1400000;162.6500000;1553920
20230524;115000;162.6500000;163.2000000;162.5100000;162.8200000;921330
20230524;120000;162.8200000;162.8400000;162.4600000;162.6100000;695310
20230524;121000;162.6100000;163.2000000;162.5900000;163.0600000;637620
20230524;122000;163.0500000;163.0800000;162.8400000;162.8800000;559530
20230524;123000;162.8700000;162.8800000;162.3400000;162.4700000;999490
20230524;124000;162.4600000;162.6000000;162.0700000;162.0700000;1327720
20230524;125000;162.0700000;162.5000000;162.0100000;162.4100000;954680
20230524;130000;162.4100000;162.9800000;162.3000000;162.8400000;660350
20230524;131000;162.8500000;162.9800000;162.6200000;162.6500000;420050
20230524;132000;162.6500000;163.3700000;162.6400000;163.1200000;1151530
20230524;133000;163.1400000;163.3600000;163.0100000;163.3400000;591700
20230524;134000;163.3400000;163.5000000;163.1600000;163.4400000;688300
20230524;135000;163.4700000;163.4900000;163.1800000;163.2500000;534850
20230524;140000;163.2500000;163.3500000;163.0000000;163.0100000;652070
20230524;141000;163.0700000;163.1100000;163.0000000;163.0100000;474710
20230524;142000;163.0100000;163.0300000;162.8200000;163.0000000;380430
20230524;143000;162.9800000;163.0400000;162.8900000;162.9700000;197870
20230524;144000;162.9900000;163.4900000;162.9000000;163.4100000;573150
20230524;145000;163.4100000;163.4700000;163.1600000;163.2600000;234530
20230524;150000;163.2500000;163.3400000;163.1100000;163.2900000;214050
20230524;151000;163.3000000;163.7400000;163.2500000;163.6000000;630720
20230524;152000;163.5900000;163.6900000;163.2200000;163.6900000;340120
20230524;153000;163.6600000;163.8000000;163.5600000;163.6700000;319670
20230524;154000;163.6700000;164.2400000;163.6400000;164.0800000;852220
20230524;155000;164.0800000;164.4500000;163.9600000;164.3000000;981630
20230524;160000;164.3000000;164.3200000;163.8600000;163.8600000;539040
20230524;161000;163.8600000;163.9600000;163.5000000;163.7000000;557490
20230524;162000;163.6900000;163.9000000;163.6600000;163.6600000;418470
20230524;163000;163.6800000;163.9800000;163.5400000;163.9700000;962390
20230524;164000;163.9400000;164.1700000;163.9300000;164.0500000;501100
20230524;165000;164.0500000;164.1700000;163.8100000;163.9400000;313610
20230524;170000;163.9400000;163.9400000;163.6900000;163.6900000;612170
20230524;171000;163.6900000;163.7000000;163.5500000;163.7000000;555050
20230524;172000;163.6800000;163.7000000;163.5600000;163.6500000;260340
20230524;173000;163.6400000;163.6500000;163.5100000;163.5100000;464250
20230524;174000;163.5100000;163.7500000;163.5000000;163.7000000;459300
20230524;175000;163.7300000;163.7500000;163.0000000;163.2000000;968150
20230524;180000;163.2200000;163.2200000;162.9000000;162.9400000;833810
20230524;181000;162.9400000;163.2000000;162.2700000;163.1000000;1246400
20230524;182000;163.0700000;163.3900000;163.0400000;163.1600000;329540
20230524;183000;163.1600000;163.1800000;162.8800000;163.0600000;203040
20230524;184000;163.0600000;163.4900000;162.9800000;163.4700000;548810
20230524;185000;163.8800000;163.8800000;163.8800000;163.8800000;275360
20230524;191000;163.4000000;163.7000000;163.4000000;163.6800000;122870
20230524;192000;163.6700000;163.7000000;163.3200000;163.3200000;197250
20230524;193000;163.3700000;163.3800000;163.1000000;163.1200000;180680
20230524;194000;163.1600000;163.3000000;163.0000000;163.2100000;235640
20230524;195000;163.1700000;163.2400000;163.0300000;163.1600000;183080
20230524;200000;163.1600000;163.2500000;163.1300000;163.1400000;100720
20230524;201000;163.1400000;163.2500000;163.1200000;163.2200000;73980
20230524;202000;163.2100000;163.2500000;163.1500000;163.2400000;101010
20230524;203000;163.2400000;163.4000000;163.2300000;163.3900000;172990
20230524;204000;163.3900000;163.4900000;163.3800000;163.4900000;84240
20230524;205000;163.4900000;163.4900000;163.2500000;163.3000000;110430
20230524;210000;163.3000000;163.3200000;163.2100000;163.2800000;47750
20230524;211000;163.2700000;163.3600000;163.2000000;163.2800000;85930
20230524;212000;163.2500000;163.3000000;163.1000000;163.1500000;138320
20230524;213000;163.1400000;163.1700000;163.0000000;163.0900000;285750
20230524;214000;163.1300000;163.1800000;163.0100000;163.1800000;89690
20230524;215000;163.1800000;163.2700000;163.1500000;163.1700000;63540
20230524;220000;163.1700000;163.1700000;163.0700000;163.0900000;95850
20230524;221000;163.0900000;163.1300000;163.0000000;163.1300000;165410
20230524;222000;163.1000000;163.1400000;163.0200000;163.1000000;169710
20230524;223000;163.1000000;163.1700000;163.0000000;163.0800000;253230
20230524;224000;163.0800000;163.1200000;163.0000000;163.0800000;108330
20230524;225000;163.0800000;163.0900000;162.7700000;162.9500000;381330
20230524;230000;162.9500000;163.0000000;162.4600000;162.6300000;606880
20230524;231000;162.6000000;162.9100000;162.5700000;162.8100000;212840
20230524;232000;162.8100000;162.9300000;162.8000000;162.8600000;95520
20230524;233000;162.8800000;162.9500000;162.8300000;162.9400000;101030
20230524;234000;162.9300000;163.1000000;162.9000000;163.0500000;193150
20230524;235000;163.0100000;163.0500000;162.8200000;162.9600000;244810
20230525;101000;162.9900000;163.0000000;162.0600000;162.0700000;1492990
20230525;102000;162.0600000;162.3300000;161.6300000;162.2700000;1899180
20230525;103000;162.2500000;162.3500000;161.5100000;161.9600000;910970
20230525;104000;161.9600000;162.0600000;161.5000000;161.9500000;913760
20230525;105000;161.9600000;162.1000000;161.9100000;162.0100000;667060
20230525;110000;162.0000000;162.1800000;161.9900000;162.0900000;505570
20230525;111000;162.1000000;162.1700000;162.0300000;162.1700000;365880
20230525;112000;162.1500000;162.1700000;162.0000000;162.0800000;524650
20230525;113000;162.0800000;162.0800000;161.8000000;161.8100000;678550
20230525;114000;161.8100000;161.8900000;161.3400000;161.7000000;1194540
20230525;115000;161.7000000;161.7200000;161.3000000;161.7200000;882060
20230525;120000;161.7200000;161.7200000;161.5200000;161.6800000;467170
20230525;121000;161.6800000;162.1200000;161.5000000;161.9000000;1537860
20230525;122000;161.9100000;162.3200000;161.5400000;161.8200000;783110
20230525;123000;161.8200000;162.0200000;161.8000000;161.9200000;284060
20230525;124000;161.9100000;161.9900000;161.8100000;161.8200000;538750
20230525;125000;161.8200000;161.8400000;161.6300000;161.7200000;340490
20230525;130000;161.7000000;161.9200000;161.6300000;161.6700000;310940
20230525;131000;161.6700000;161.6800000;161.3500000;161.4000000;761620
20230525;132000;161.4000000;161.6400000;161.2000000;161.6300000;823890
20230525;133000;161.6400000;161.8000000;161.5000000;161.7800000;376040
20230525;134000;161.7500000;161.7800000;161.5000000;161.6000000;412290
20230525;135000;161.6000000;161.6800000;161.5600000;161.6300000;418960
20230525;140000;161.6100000;161.6800000;161.5300000;161.5400000;513830
20230525;141000;161.5800000;161.6200000;161.5000000;161.6000000;224160
20230525;142000;161.6000000;161.6000000;161.3000000;161.3500000;674090
20230525;143000;161.3500000;161.3600000;161.1000000;161.2100000;719130
20230525;144000;161.2300000;161.3800000;161.0000000;161.0600000;740540
20230525;145000;161.0600000;161.3500000;160.7800000;161.2700000;1653000
20230525;150000;161.2500000;161.6000000;161.2400000;161.3200000;495530
20230525;151000;161.3000000;161.5400000;161.2800000;161.5000000;227850
20230525;152000;161.5100000;161.5300000;161.3800000;161.4000000;468580
20230525;153000;161.4000000;161.8000000;161.2600000;161.7000000;486720
20230525;154000;161.6400000;161.9800000;161.5600000;161.5800000;633530
20230525;155000;161.5800000;161.7000000;161.3900000;161.4300000;211790
20230525;160000;161.4300000;161.7400000;161.4300000;161.6400000;195080
20230525;161000;161.6300000;161.7000000;161.1700000;161.2800000;359480
20230525;162000;161.2600000;161.4500000;161.1700000;161.2000000;343610
20230525;163000;161.2000000;161.2100000;161.0100000;161.0800000;369500
20230525;164000;161.0600000;161.1300000;160.5000000;161.0000000;2072240
20230525;165000;160.9900000;161.1900000;160.8000000;161.0300000;409430
20230525;170000;161.0400000;161.2800000;161.0000000;161.1200000;328070
20230525;171000;161.1200000;161.2100000;161.1000000;161.2000000;341750
20230525;172000;161.2000000;161.2000000;160.9000000;160.9100000;351500
20230525;173000;160.9000000;161.0000000;160.6100000;160.9300000;497780
20230525;174000;160.9100000;161.0900000;160.8900000;161.0900000;245230
20230525;175000;161.0900000;161.1800000;160.9700000;161.1500000;275290
20230525;180000;161.1500000;161.1700000;161.0800000;161.1700000;208300
20230525;181000;161.1700000;161.2000000;160.9000000;160.9700000;298680
20230525;182000;160.9600000;161.0000000;160.5900000;160.6700000;468050
20230525;183000;160.7000000;160.7600000;160.5000000;160.6000000;830560
20230525;184000;160.6000000;160.6800000;160.5100000;160.6200000;469820
20230525;185000;160.8500000;160.8500000;160.8500000;160.8500000;330030
20230525;191000;160.8500000;160.8500000;160.5100000;160.6500000;258470
20230525;192000;160.6500000;160.9200000;160.4700000;160.8500000;331880
20230525;193000;160.8500000;160.8800000;160.7100000;160.8800000;150230
20230525;194000;160.8600000;160.9200000;160.7600000;160.9100000;106360
20230525;195000;160.9100000;161.0500000;160.8700000;161.0400000;338870
20230525;200000;161.0400000;161.3700000;160.9600000;161.3700000;462320
20230525;201000;161.3600000;161.4400000;161.2600000;161.3100000;240370
20230525;202000;161.3400000;161.4000000;161.2600000;161.2800000;161860
20230525;203000;161.2900000;162.2000000;161.2600000;161.7900000;936120
20230525;204000;161.8000000;162.1300000;161.7800000;161.8400000;417160
20230525;205000;161.8400000;162.0000000;161.8000000;161.8700000;156250
20230525;210000;161.8800000;162.1400000;161.8000000;162.1300000;202740
20230525;211000;162.1400000;162.3200000;162.0500000;162.2300000;326510
20230525;212000;162.2400000;162.7200000;162.2400000;162.5100000;621660
20230525;213000;162.5100000;162.6300000;162.4000000;162.4400000;137740
20230525;214000;162.4000000;162.4500000;162.1400000;162.2000000;129330
20230525;215000;162.2000000;162.2000000;161.7500000;161.8700000;334350
20230525;220000;161.8700000;162.0900000;161.8600000;162.0100000;104820
20230525;221000;162.0400000;162.0800000;161.9600000;161.9900000;72190
20230525;222000;161.9800000;162.0700000;161.9600000;162.0200000;115270
20230525;223000;162.0400000;162.2300000;162.0200000;162.1500000;217660
20230525;224000;162.1600000;162.2700000;162.1100000;162.2100000;162990
20230525;225000;162.2200000;162.2600000;162.1000000;162.1400000;68750
20230525;230000;162.1200000;162.1400000;161.9400000;161.9900000;152340
20230525;231000;161.9800000;162.1700000;161.9300000;162.1500000;79520
20230525;232000;162.1600000;162.2500000;162.1300000;162.1700000;66100
20230525;233000;162.1700000;162.2500000;162.0500000;162.1500000;83780
20230525;234000;162.1500000;162.2300000;162.1100000;162.2300000;116880
20230525;235000;162.2300000;162.4300000;162.2100000;162.3000000;231500
20230526;101000;162.0100000;163.7500000;161.6900000;163.0400000;1889450
20230526;102000;163.0400000;163.0900000;162.7100000;163.0000000;1101980
20230526;103000;163.0000000;163.6200000;162.7800000;163.1300000;1473070
20230526;104000;163.1300000;163.4000000;162.8600000;163.3800000;1091720
20230526;105000;163.3800000;163.7000000;163.2600000;163.5500000;1429700
20230526;110000;163.5500000;163.6800000;163.2100000;163.3000000;664650
20230526;111000;163.2800000;163.3700000;163.1700000;163.2400000;505680
20230526;112000;163.2500000;163.4900000;163.2000000;163.2300000;331820
20230526;113000;163.2000000;163.6700000;162.9100000;163.1300000;931640
20230526;114000;163.1300000;163.2000000;162.9000000;163.1100000;221780
20230526;115000;163.1100000;164.2800000;163.0900000;164.0000000;1938170
20230526;120000;163.9900000;165.0000000;163.8100000;164.7000000;1968210
20230526;121000;164.7000000;164.9000000;164.1700000;164.5000000;747190
20230526;122000;164.5000000;164.5800000;164.2400000;164.4200000;323000
20230526;123000;164.4100000;164.4200000;164.2500000;164.3800000;244810
20230526;124000;164.3800000;164.4300000;164.3300000;164.4100000;209460
20230526;125000;164.4300000;164.4400000;164.2000000;164.2900000;373120
20230526;130000;164.2800000;164.3000000;164.2000000;164.2800000;177190
20230526;131000;164.2800000;164.4100000;164.2700000;164.3800000;286860
20230526;132000;164.3800000;164.4000000;164.3000000;164.4000000;137920
20230526;133000;164.3900000;164.7000000;164.3900000;164.7000000;530600
20230526;134000;164.7000000;164.8400000;164.6900000;164.8200000;509110
20230526;135000;164.7700000;165.3500000;164.7700000;165.1700000;1649270
20230526;140000;165.1700000;165.4000000;164.9800000;164.9800000;954930
20230526;141000;164.9900000;165.0000000;164.8100000;164.8700000;354330
20230526;142000;164.8700000;165.3900000;164.8100000;165.3000000;717820
20230526;143000;165.3000000;165.3000000;164.8400000;164.8400000;430920
20230526;144000;164.8500000;164.9400000;164.5700000;164.5700000;706200
20230526;145000;164.5900000;164.8400000;164.5700000;164.5800000;389880
20230526;150000;164.5900000;164.7600000;164.5700000;164.7600000;363590
20230526;151000;164.7500000;164.8000000;164.5700000;164.6100000;192810
20230526;152000;164.6100000;164.7200000;164.3800000;164.4900000;817570
20230526;153000;164.4900000;164.6000000;164.3200000;164.4200000;581510
20230526;154000;164.4200000;164.5200000;164.3400000;164.3400000;321740
20230526;155000;164.3500000;164.9000000;164.3400000;164.7100000;389570
20230526;160000;164.7000000;164.7400000;164.1300000;164.3000000;699770
20230526;161000;164.3200000;164.3200000;163.8500000;163.9200000;707550
20230526;162000;163.9200000;164.0700000;163.6500000;163.7900000;677660
20230526;163000;163.8300000;164.3800000;163.7900000;164.3500000;450860
20230526;164000;164.3100000;164.3600000;163.6600000;163.7300000;544500
20230526;165000;163.7300000;164.1500000;163.6500000;163.7000000;746100
20230526;170000;163.7000000;164.0700000;163.7000000;163.8500000;455240
20230526;171000;163.8800000;164.2000000;163.8000000;164.1400000;262790
20230526;172000;164.1400000;164.7000000;164.1000000;164.3400000;550450
20230526;173000;164.4000000;165.0000000;164.3600000;164.8500000;899670
20230526;174000;164.8600000;165.2000000;164.4600000;164.4600000;1229310
20230526;175000;164.4700000;164.9200000;164.4700000;164.5900000;417860
20230526;180000;164.6300000;164.9100000;164.5100000;164.7000000;219390
20230526;181000;164.7000000;164.7500000;164.4000000;164.4000000;275490
20230526;182000;164.4000000;164.6900000;164.2600000;164.6300000;251590
20230526;183000;164.6200000;164.7000000;164.4000000;164.4900000;238660
20230526;184000;164.4800000;164.5100000;164.2000000;164.4000000;358890
20230526;185000;164.2000000;164.2000000;164.2000000;164.2000000;125040
20230526;191000;164.2000000;164.4500000;164.2000000;164.4300000;81330
20230526;192000;164.4300000;164.4700000;164.3500000;164.3600000;55540
20230526;193000;164.3600000;164.4800000;164.2000000;164.4800000;185420
20230526;194000;164.4500000;164.6500000;164.4300000;164.6000000;158140
20230526;195000;164.6000000;164.6000000;164.4300000;164.5100000;114030
20230526;200000;164.5100000;164.6000000;164.5000000;164.5900000;65570
20230526;201000;164.5900000;164.6000000;164.5000000;164.5000000;53380
20230526;202000;164.5400000;164.8200000;164.5000000;164.8200000;133700
20230526;203000;164.8100000;164.9900000;164.7500000;164.8000000;184690
20230526;204000;164.7700000;165.0700000;164.7700000;164.9900000;391530
20230526;205000;164.9600000;164.9900000;164.5900000;164.8900000;147800
20230526;210000;164.8900000;165.0000000;164.7900000;164.9600000;200530
20230526;211000;164.9600000;165.0000000;164.9000000;164.9800000;153130
20230526;212000;164.9800000;165.0000000;164.8900000;164.9500000;144660
20230526;213000;164.9600000;164.9800000;164.9100000;164.9300000;189920
20230526;214000;164.9200000;164.9800000;164.8300000;164.8500000;80250
20230526;215000;164.8400000;164.8400000;164.7500000;164.8000000;67590
20230526;220000;164.8000000;164.8200000;164.6400000;164.6600000;58350
20230526;221000;164.6600000;164.7600000;164.6400000;164.7300000;68800
20230526;222000;164.7300000;164.7600000;164.6000000;164.6200000;103500
20230526;223000;164.6500000;164.6700000;164.5500000;164.6000000;118770
20230526;224000;164.6000000;164.6700000;164.5000000;164.6500000;93360
20230526;225000;164.6500000;164.6900000;164.5500000;164.5500000;80350
20230526;230000;164.5600000;164.6900000;164.5500000;164.6200000;62380
20230526;231000;164.6200000;164.6200000;164.5100000;164.5800000;82310
20230526;232000;164.5800000;164.6300000;164.5200000;164.6100000;92240
20230526;233000;164.6100000;164.6100000;164.5000000;164.5000000;127890
20230526;234000;164.5100000;164.5300000;164.3500000;164.4200000;100500
20230526;235000;164.4200000;164.6000000;164.4100000;164.4800000;156310
20230529;101000;165.9000000;167.0500000;164.6100000;165.8800000;4254830
20230529;102000;165.8800000;165.8900000;165.0000000;165.2300000;1514360
20230529;103000;165.2500000;165.3800000;164.8000000;165.3600000;808450
20230529;104000;165.3300000;165.5700000;165.2100000;165.2900000;477920
20230529;105000;165.2900000;165.5100000;165.0000000;165.2200000;732150
20230529;110000;165.2200000;165.4700000;165.1000000;165.2500000;267630
20230529;111000;165.2600000;165.3100000;165.1000000;165.1200000;436640
20230529;112000;165.1200000;165.1200000;164.6700000;164.7000000;1213730
20230529;113000;164.7300000;164.7500000;164.6700000;164.7100000;386840
20230529;114000;164.7000000;164.9000000;164.6800000;164.7500000;328150
20230529;115000;164.7600000;164.9000000;164.7200000;164.8200000;351180
20230529;120000;164.8200000;164.9000000;164.5400000;164.5500000;459600
20230529;121000;164.5500000;164.8100000;164.5400000;164.8100000;303870
20230529;122000;164.8200000;165.2800000;164.8000000;165.0400000;646440
20230529;123000;165.0500000;165.1700000;164.6900000;164.6900000;412810
20230529;124000;164.6900000;164.9100000;164.6500000;164.7400000;194410
20230529;125000;164.7400000;164.8000000;164.6300000;164.8000000;239660
20230529;130000;164.7800000;164.9000000;164.7100000;164.8800000;190010
20230529;131000;164.8500000;164.9000000;164.6500000;164.6800000;236320
20230529;132000;164.6800000;164.8100000;164.6300000;164.7700000;437390
20230529;133000;164.7700000;164.7700000;164.6300000;164.6400000;169440
20230529;134000;164.6700000;164.6700000;164.0100000;164.2000000;922530
20230529;135000;164.1900000;164.2000000;163.0500000;163.5000000;1745980
20230529;140000;163.4900000;163.7200000;163.3600000;163.6200000;502040
20230529;141000;163.6600000;163.8200000;163.3400000;163.3700000;288610
20230529;142000;163.3700000;163.3800000;162.7500000;162.9400000;1060470
20230529;143000;162.9500000;162.9700000;162.4500000;162.7500000;993510
20230529;144000;162.7700000;162.7800000;162.5500000;162.6000000;452100
20230529;145000;162.6000000;163.0000000;162.5400000;162.8900000;719260
20230529;150000;162.8700000;162.9000000;162.5000000;162.5600000;669030
20230529;151000;162.5600000;162.7000000;162.4800000;162.5100000;685800
20230529;152000;162.5100000;162.7000000;162.5000000;162.6700000;488140
20230529;153000;162.6700000;162.8200000;162.5600000;162.6900000;631050
20230529;154000;162.6900000;162.9000000;162.6600000;162.7700000;383970
20230529;155000;162.7700000;162.9000000;162.7100000;162.8400000;395550
20230529;160000;162.8400000;162.8400000;162.5800000;162.5900000;400740
20230529;161000;162.6000000;162.7800000;162.4500000;162.7500000;773610
20230529;162000;162.7800000;162.7800000;162.6100000;162.7000000;300620
20230529;163000;162.7000000;162.8400000;162.5200000;162.5900000;398510
20230529;164000;162.6000000;162.7300000;162.5200000;162.6300000;283200
20230529;165000;162.6400000;162.7200000;162.6000000;162.6700000;300490
20230529;170000;162.6700000;162.6900000;162.5700000;162.6100000;315780
20230529;171000;162.6000000;162.8700000;162.5900000;162.7500000;342780
20230529;172000;162.7600000;163.2800000;162.7500000;163.1600000;884690
20230529;173000;163.1700000;163.4000000;163.1600000;163.3400000;483310
20230529;174000;163.3400000;163.6500000;163.3300000;163.5700000;542950
20230529;175000;163.5700000;163.5900000;163.3600000;163.3600000;201150
20230529;180000;163.3600000;163.4100000;163.3600000;163.3700000;305650
20230529;181000;163.3600000;163.4100000;163.3000000;163.3700000;236620
20230529;182000;163.3800000;163.5200000;163.2900000;163.5200000;386470
20230529;183000;163.5200000;163.5800000;163.3000000;163.4800000;261060
20230529;184000;163.5100000;163.7900000;163.4700000;163.7500000;334640
20230529;185000;164.0000000;164.0000000;164.0000000;164.0000000;480230
20230529;191000;163.8700000;163.8800000;163.6000000;163.7000000;130450
20230529;192000;163.7100000;163.7600000;163.7000000;163.7300000;180100
20230529;193000;163.7500000;163.8000000;163.3600000;163.5800000;296550
20230529;194000;163.5900000;163.5900000;163.3900000;163.4500000;102020
20230529;195000;163.4600000;163.6300000;163.3900000;163.5700000;78920
20230529;200000;163.5800000;163.5900000;163.4500000;163.5800000;80700
20230529;201000;163.5900000;163.5900000;163.3900000;163.4000000;71800
20230529;202000;163.3900000;163.4900000;163.3800000;163.3900000;43180
20230529;203000;163.4000000;163.4700000;163.3000000;163.4100000;105370
20230529;204000;163.4200000;163.4500000;163.2000000;163.2700000;162800
20230529;205000;163.2600000;163.2900000;163.1000000;163.2900000;125670
20230529;210000;163.2900000;163.5900000;163.2700000;163.5600000;114720
20230529;211000;163.5600000;163.5700000;163.3700000;163.5400000;60420
20230529;212000;163.5400000;163.5400000;163.3800000;163.4100000;48930
20230529;213000;163.4000000;163.5300000;163.4000000;163.5000000;42220
20230529;214000;163.4800000;163.5100000;163.4300000;163.4400000;17630
20230529;215000;163.4700000;163.5200000;163.4300000;163.4700000;61760
20230529;220000;163.4700000;163.5100000;163.4500000;163.5100000;33390
20230529;221000;163.5000000;163.5000000;163.4000000;163.4200000;79590
20230529;222000;163.4400000;163.4400000;163.2400000;163.3100000;149150
20230529;223000;163.3100000;163.4400000;163.2900000;163.4300000;44240
20230529;224000;163.4300000;163.5200000;163.4100000;163.5200000;56330
20230529;225000;163.5100000;163.5300000;163.4400000;163.5300000;43720
20230529;230000;163.5300000;163.5700000;163.4300000;163.4700000;51540
20230529;231000;163.4700000;163.5800000;163.4400000;163.5400000;73300
20230529;232000;163.5400000;163.6300000;163.5400000;163.6200000;67570
20230529;233000;163.6300000;163.6500000;163.4700000;163.5000000;89300
20230529;234000;163.5000000;163.6300000;163.4900000;163.5700000;31580
20230529;235000;163.5700000;163.6300000;163.4900000;163.6000000;112140
20230530;101000;162.1500000;163.2700000;161.8000000;162.9000000;2769260
20230530;102000;162.9000000;163.5900000;162.8900000;163.4600000;1392170
20230530;103000;163.4700000;163.9900000;163.4200000;163.9800000;920110
20230530;104000;163.9800000;164.9900000;163.9800000;164.6700000;2874420
20230530;105000;164.6700000;164.7000000;164.5100000;164.6100000;925930
20230530;110000;164.6100000;164.7000000;164.5000000;164.6900000;665530
20230530;111000;164.6800000;164.6900000;164.4600000;164.5400000;767930
20230530;112000;164.5300000;164.5600000;164.4600000;164.5200000;421740
20230530;113000;164.5400000;165.3700000;164.5000000;165.3300000;1347040
20230530;114000;165.3400000;165.4000000;164.5600000;164.6400000;764090
20230530;115000;164.6800000;164.7200000;164.0500000;164.1600000;962820
20230530;120000;164.1600000;164.2300000;163.4100000;163.4400000;1188690
20230530;121000;163.4300000;163.8800000;163.4200000;163.5400000;760070
20230530;122000;163.5300000;164.3800000;163.5300000;163.7300000;766910
20230530;123000;163.7300000;163.8500000;163.0000000;163.1100000;1219610
20230530;124000;163.1000000;163.7000000;163.0700000;163.3800000;617850
20230530;125000;163.3800000;163.5000000;163.2000000;163.2000000;409920
20230530;130000;163.2000000;163.9600000;163.2000000;163.8000000;575790
20230530;131000;163.7900000;163.8400000;163.5000000;163.7500000;169920
20230530;132000;163.7500000;163.8400000;163.6900000;163.6900000;288750
20230530;133000;163.6900000;163.6900000;163.5200000;163.6400000;348080
20230530;134000;163.6300000;163.8300000;163.4700000;163.5100000;363840
20230530;135000;163.5200000;163.6700000;163.4900000;163.6000000;141200
20230530;140000;163.6000000;163.6300000;163.5500000;163.6000000;107520
20230530;141000;163.6000000;163.7000000;163.5300000;163.5400000;196930
20230530;142000;163.5300000;163.5500000;163.3900000;163.3900000;676720
20230530;143000;163.4000000;163.4500000;163.3900000;163.3900000;294050
20230530;144000;163.3900000;163.4000000;163.3500000;163.3500000;292380
20230530;145000;163.3500000;163.4900000;163.3500000;163.4000000;415780
20230530;150000;163.4000000;163.4500000;163.3500000;163.3900000;211260
20230530;151000;163.3800000;163.4900000;163.2300000;163.2400000;433310
20230530;152000;163.2400000;163.2900000;163.1400000;163.1400000;566340
20230530;153000;163.1400000;163.2400000;163.1400000;163.2100000;372340
20230530;154000;163.2100000;163.4700000;163.1400000;163.1400000;330360
20230530;155000;163.1400000;163.1500000;163.0100000;163.0600000;442800
20230530;160000;163.0500000;163.2700000;163.0100000;163.1500000;323140
20230530;161000;163.1600000;163.1600000;163.1100000;163.1100000;372490
20230530;162000;163.1100000;163.1300000;162.7400000;162.7500000;990790
20230530;163000;162.7500000;162.7700000;162.5600000;162.6900000;747170
20230530;164000;162.7000000;162.7000000;162.2000000;162.2900000;1143280
20230530;165000;162.2800000;163.1700000;162.2500000;162.5900000;894750
20230530;170000;162.5900000;162.6900000;162.3000000;162.4900000;539950
20230530;171000;162.5000000;162.5000000;162.2800000;162.2900000;267120
20230530;172000;162.2800000;162.5000000;162.2500000;162.3400000;309430
20230530;173000;162.3400000;162.3400000;162.0000000;162.1800000;724890
20230530;174000;162.1700000;162.2700000;161.8800000;161.9600000;1170150
20230530;175000;161.9900000;162.4600000;161.8900000;162.3200000;425330
20230530;180000;162.3100000;162.4200000;162.2100000;162.3000000;230920
20230530;181000;162.3000000;162.3000000;162.1000000;162.1100000;374870
20230530;182000;162.1000000;162.3000000;162.0400000;162.1800000;325220
20230530;183000;162.1700000;162.1800000;161.9300000;161.9300000;715470
20230530;184000;161.9300000;161.9300000;161.5200000;161.7000000;1707490
20230530;185000;161.7000000;161.7000000;161.7000000;161.7000000;137000
20230530;191000;161.7000000;162.3400000;161.7000000;162.3400000;205590
20230530;192000;162.3200000;162.3500000;162.0000000;162.2500000;336120
20230530;193000;162.2400000;162.2400000;162.1300000;162.2000000;89750
20230530;194000;162.2000000;162.2600000;162.1800000;162.2300000;100790
20230530;195000;162.2200000;162.3400000;162.2000000;162.3300000;104170
20230530;200000;162.3300000;162.3400000;162.2900000;162.3100000;49240
20230530;201000;162.3200000;162.3200000;162.0600000;162.1200000;120580
20230530;202000;162.1300000;162.2400000;162.0600000;162.0700000;59820
20230530;203000;162.0600000;162.2000000;162.0100000;162.0100000;105320
20230530;204000;162.0300000;162.0300000;162.0000000;162.0300000;81790
20230530;205000;162.0300000;162.0300000;162.0000000;162.0100000;78720
20230530;210000;162.0000000;162.2100000;162.0000000;162.2000000;277000
20230530;211000;162.1900000;162.2100000;162.0500000;162.0600000;58340
20230530;212000;162.0600000;162.1900000;162.0000000;162.1900000;204340
20230530;213000;162.1900000;162.2000000;162.1400000;162.1700000;32550
20230530;214000;162.1600000;162.3300000;162.1200000;162.3000000;176960
20230530;215000;162.3200000;162.3700000;162.3000000;162.3000000;117140
20230530;220000;162.3100000;162.3400000;162.2700000;162.3100000;25270
20230530;221000;162.3000000;162.3100000;162.2000000;162.2100000;104700
20230530;222000;162.2100000;162.2100000;162.0700000;162.0900000;102580
20230530;223000;162.0800000;162.1500000;162.0600000;162.1500000;30750
20230530;224000;162.1600000;162.1800000;162.0100000;162.1500000;118020
